"","lon","lat","bathy"
"50094",-133.825747,52.58262,2600.439941
"50095",-133.7933,52.600288,2615.310059
"50096",-133.76083,52.617951,2633.820068
"50097",-133.728336,52.635608,2653.870117
"50098",-133.695818,52.653258,2675.570068
"50099",-133.663277,52.670902,2697.679932
"50100",-133.630712,52.68854,2719.969971
"50101",-133.598124,52.706172,2742.620117
"50102",-133.56551,52.723797,2764.870117
"50103",-133.532874,52.741416,2787.01001
"50104",-133.500214,52.759028,2808.790039
"50105",-133.46753,52.776635,2828.47998
"50106",-133.434822,52.794235,2845.850098
"50107",-133.402091,52.811828,2860.530029
"50108",-133.369335,52.829414,2872.949951
"50109",-133.336555,52.846994,2884.76001
"50110",-133.303751,52.864568,2899.969971
"50111",-133.270924,52.882135,2918.929932
"50112",-133.238072,52.899695,2936.77002
"50113",-133.205196,52.917249,2939.830078
"50114",-133.172296,52.934796,2900.840088
"50115",-133.139372,52.952337,2757.219971
"50116",-133.106424,52.96987,2451.949951
"50117",-133.073451,52.987397,2065.320068
"50118",-133.040454,53.004918,1708.150024
"50119",-133.007434,53.02243,1434.310059
"50120",-132.974389,53.039937,1234.22998
"50121",-132.941319,53.057436,1137.630005
"50122",-132.908225,53.074929,1119.982788
"50123",-132.875107,53.092415,1018.537842
"50124",-132.841965,53.109893,774.574341
"50125",-132.808797,53.127365,562.222595
"50126",-132.775607,53.144829,410.14682
"50127",-132.742391,53.162287,300.159637
"50128",-132.709152,53.179737,217.922836
"50129",-132.675888,53.197181,164.400238
"50130",-132.642599,53.214617,119.250877
"50131",-132.609285,53.232046,87.280312
"50132",-132.575949,53.249468,15
"50133",-132.542587,53.266882,15
"50134",-132.5092,53.284291,15
"50135",-132.47579,53.30169,15
"50136",-132.442354,53.319083,15
"50137",-132.408895,53.336469,15
"50138",-132.375411,53.353848,15
"50139",-132.341902,53.371218,15
"50140",-132.308369,53.388582,15
"50141",-132.274811,53.405938,15
"50142",-132.241229,53.423286,15
"50143",-132.207623,53.440629,15
"50144",-132.173991,53.457963,15
"50145",-132.140336,53.475289,15
"50146",-132.106656,53.492608,15
"50147",-132.072952,53.509919,15
"50148",-132.039223,53.527223,15
"50149",-132.005468,53.54452,15
"50150",-131.971691,53.561809,15
"50151",-131.937888,53.579089,15
"50152",-131.90406,53.596363,15
"50153",-131.870209,53.613629,15
"50154",-131.836333,53.630887,15
"50155",-131.802432,53.648138,15.15
"50156",-131.768507,53.665381,17.34
"50157",-131.734558,53.682616,18.969999
"50158",-131.700583,53.699844,19.719999
"50159",-131.666585,53.717064,19.690001
"50160",-131.632561,53.734276,20.290001
"50161",-131.598514,53.75148,21.35
"50162",-131.564441,53.768677,20.959999
"50163",-131.530345,53.785866,19.01
"50164",-131.496223,53.803048,18.370001
"50165",-131.462078,53.820221,19.15
"50166",-131.427908,53.837386,20.540001
"50167",-131.393713,53.854544,25.83
"50168",-131.359494,53.871694,28.99
"50169",-131.32525,53.888836,29.950001
"50170",-131.290983,53.90597,30.52
"50171",-131.25669,53.923097,30.85
"50172",-131.222373,53.940215,34.360001
"50173",-131.188031,53.957327,36.619999
"50174",-131.153666,53.97443,42.0159
"50175",-131.119275,53.991525,43.193619
"50176",-131.08486,54.008612,57.056969
"50177",-131.050421,54.025691,76.670319
"50178",-131.015957,54.042763,83.487076
"50179",-130.981469,54.059827,75.491936
"50180",-130.946956,54.076883,66.901726
"50181",-130.912419,54.09393,64.171989
"50182",-130.877858,54.11097,85.368896
"50183",-130.843272,54.128003,92.718178
"50184",-130.808662,54.145027,15
"50185",-130.774027,54.162044,15
"50186",-130.739367,54.179052,15
"50187",-130.704684,54.196053,99.232162
"50188",-130.669976,54.213046,120.890213
"50189",-130.635242,54.230031,92.68869
"50190",-130.600485,54.247008,70.632256
"50191",-130.565704,54.263978,57.386173
"50192",-130.530898,54.280939,43.009598
"50193",-130.496068,54.297893,31.432024
"50194",-130.461212,54.314838,23.510532
"50195",-130.426332,54.331776,17.451546
"50196",-130.391428,54.348707,15
"50197",-130.356499,54.365629,15
"50198",-130.321546,54.382544,15
"50199",-130.286568,54.399451,15
"50200",-130.251566,54.416349,15
"50201",-130.216539,54.43324,15
"50202",-130.181488,54.450124,85.414726
"50203",-130.146412,54.466999,15
"50204",-130.111311,54.483868,15
"50205",-130.076185,54.500727,15
"50206",-130.041035,54.517581,15
"50207",-130.005861,54.534425,15
"50208",-129.970661,54.551262,15
"50209",-129.935436,54.568091,15
"50210",-129.900187,54.584913,15
"50211",-129.864913,54.601727,15
"50212",-129.829614,54.618533,15
"50213",-129.794291,54.635332,15
"50214",-129.758941,54.652123,15
"50215",-129.723568,54.668905,15
"50216",-129.688169,54.685681,15
"50217",-129.652745,54.702449,15
"50218",-129.617296,54.71921,15
"50219",-129.581822,54.735962,15
"50220",-129.546323,54.752707,15
"50221",-129.510798,54.769444,15
"50222",-129.475248,54.786175,15
"50223",-129.439673,54.802897,15
"50224",-129.404072,54.819611,15
"50225",-134.339327,52.336919,2902.080078
"50226",-134.307229,52.354683,2882.179932
"50227",-134.275108,52.372441,2861.669922
"50228",-134.242964,52.390192,2839.860107
"50229",-134.210797,52.407939,2816.300049
"50230",-134.178608,52.425679,2791.080078
"50231",-134.146395,52.443414,2764.77002
"50232",-134.11416,52.461143,2738.080078
"50233",-134.081901,52.478866,2711.429932
"50234",-134.049618,52.496584,2685.850098
"50235",-134.017314,52.514295,2661.27002
"50236",-133.984984,52.531999,2638.379883
"50237",-133.952633,52.549699,2617.639893
"50238",-133.920257,52.567392,2599.330078
"50239",-133.887858,52.58508,2588.76001
"50240",-133.855437,52.602761,2601.620117
"50241",-133.822991,52.620437,2618.909912
"50242",-133.790522,52.638106,2637.800049
"50243",-133.758029,52.655769,2658.02002
"50244",-133.725513,52.673425,2679.040039
"50245",-133.692972,52.691075,2700.73999
"50246",-133.660409,52.70872,2722.679932
"50247",-133.62782,52.726358,2744.840088
"50248",-133.595209,52.74399,2766.679932
"50249",-133.562574,52.761616,2788.469971
"50250",-133.529914,52.779234,2809.439941
"50251",-133.497232,52.796847,2828.330078
"50252",-133.464524,52.814453,2845.629883
"50253",-133.431794,52.832053,2858.600098
"50254",-133.399038,52.849645,2869.399902
"50255",-133.36626,52.867232,2877.97998
"50256",-133.333457,52.884813,2891.77002
"50257",-133.300629,52.902387,2913.73999
"50258",-133.267778,52.919953,2931.860107
"50259",-133.234902,52.937513,2930.800049
"50260",-133.202003,52.955067,2892.810059
"50261",-133.169079,52.972614,2768.48999
"50262",-133.136131,52.990154,2468.820068
"50263",-133.103159,53.007688,2123.810059
"50264",-133.070163,53.025214,1785.869995
"50265",-133.037142,53.042734,1498.920044
"50266",-133.004096,53.060247,1292.599976
"50267",-132.971027,53.077753,1165.150024
"50268",-132.937934,53.095252,1087.939941
"50269",-132.904815,53.112744,1002.679932
"50270",-132.871673,53.13023,842.130615
"50271",-132.838506,53.147707,628.746399
"50272",-132.805315,53.165179,478.839447
"50273",-132.772099,53.182643,357.669189
"50274",-132.738859,53.2001,261.876282
"50275",-132.705595,53.21755,197.981537
"50276",-132.672305,53.234993,144.452621
"50277",-132.638993,53.252428,15
"50278",-132.605655,53.269857,15
"50279",-132.572292,53.287278,15
"50280",-132.538905,53.304692,15
"50281",-132.505494,53.322099,15
"50282",-132.472059,53.339499,15
"50283",-132.438598,53.356891,15
"50284",-132.405113,53.374275,15
"50285",-132.371604,53.391652,15
"50286",-132.33807,53.409022,15
"50287",-132.304512,53.426386,15
"50288",-132.270929,53.443741,15
"50289",-132.237321,53.461089,15
"50290",-132.203689,53.478429,15
"50291",-132.170032,53.495762,15
"50292",-132.136351,53.513087,15
"50293",-132.102646,53.530405,15
"50294",-132.068916,53.547716,15
"50295",-132.03516,53.565018,15
"50296",-132.001381,53.582314,15
"50297",-131.967578,53.5996,15
"50298",-131.93375,53.61688,15
"50299",-131.899896,53.634153,15
"50300",-131.866019,53.651418,15
"50301",-131.832117,53.668674,15
"50302",-131.79819,53.685924,15.34
"50303",-131.76424,53.703166,17.030001
"50304",-131.730264,53.720399,18.139999
"50305",-131.696264,53.737626,18.75
"50306",-131.662239,53.754844,19.059999
"50307",-131.628189,53.772055,19.26
"50308",-131.594116,53.789257,20.139999
"50309",-131.560018,53.806453,20.42
"50310",-131.525895,53.82364,19.09
"50311",-131.491748,53.84082,19.08
"50312",-131.457576,53.857991,18.91
"50313",-131.42338,53.875155,21.1
"50314",-131.389159,53.892311,26.01
"50315",-131.354914,53.90946,28.450001
"50316",-131.320645,53.9266,27.719999
"50317",-131.28635,53.943733,28.559999
"50318",-131.252031,53.960858,32.119999
"50319",-131.217688,53.977975,32.700001
"50320",-131.18332,53.995084,36.740002
"50321",-131.148928,54.012185,39.702602
"50322",-131.114511,54.029278,44.176464
"50323",-131.080071,54.046364,57.994713
"50324",-131.045605,54.063441,75.409531
"50325",-131.011115,54.080511,94.629684
"50326",-130.976601,54.097573,85.768852
"50327",-130.942061,54.114627,83.805931
"50328",-130.907498,54.131672,94.928658
"50329",-130.872911,54.148711,70.872269
"50330",-130.838298,54.165741,56.070942
"50331",-130.803661,54.182764,15
"50332",-130.769001,54.199778,15
"50333",-130.734314,54.216784,113.503418
"50334",-130.699604,54.233783,116.058151
"50335",-130.66487,54.250774,84.897491
"50336",-130.630111,54.267757,64.893677
"50337",-130.595328,54.284733,55.827339
"50338",-130.560519,54.3017,57.599888
"50339",-130.525687,54.318659,42.325359
"50340",-130.49083,54.335611,32.37809
"50341",-130.455948,54.352555,15
"50342",-130.421042,54.369491,15
"50343",-130.386112,54.386418,15
"50344",-130.351157,54.403339,15
"50345",-130.316177,54.420252,15
"50346",-130.281173,54.437157,15
"50347",-130.246144,54.454053,15
"50348",-130.211091,54.470943,109.172363
"50349",-130.176014,54.487825,15
"50350",-130.140911,54.504698,15
"50351",-130.105783,54.521564,15
"50352",-130.070631,54.538423,15
"50353",-130.035455,54.555273,15
"50354",-130.000253,54.572115,15
"50355",-129.965027,54.588951,15
"50356",-129.929776,54.605779,15
"50357",-129.894501,54.622598,15
"50358",-129.859199,54.63941,15
"50359",-129.823874,54.656215,15
"50360",-129.788523,54.673012,15
"50361",-129.753148,54.6898,15
"50362",-129.717747,54.706582,15
"50363",-129.682322,54.723356,15
"50364",-129.646872,54.740123,15
"50365",-129.611396,54.756881,15
"50366",-129.575895,54.773632,15
"50367",-129.540369,54.790375,15
"50368",-129.504817,54.807111,15
"50369",-129.46924,54.82384,15
"50370",-129.433637,54.84056,15
"50371",-134.369016,52.356957,2906.810059
"50372",-134.336919,52.374726,2886.429932
"50373",-134.304801,52.39249,2865.540039
"50374",-134.272659,52.410248,2843.800049
"50375",-134.240494,52.428001,2820.959961
"50376",-134.208306,52.445748,2796.949951
"50377",-134.176095,52.463489,2771.909912
"50378",-134.143861,52.481223,2746.22998
"50379",-134.111604,52.498953,2720.219971
"50380",-134.079323,52.516676,2695.02002
"50381",-134.04702,52.534394,2670.780029
"50382",-134.014693,52.552106,2648.26001
"50383",-133.982343,52.569811,2627.810059
"50384",-133.949969,52.587511,2610.429932
"50385",-133.917572,52.605204,2601.870117
"50386",-133.885151,52.622892,2611.23999
"50387",-133.852707,52.640574,2626.870117
"50388",-133.820239,52.658249,2644.659912
"50389",-133.787747,52.675919,2663.719971
"50390",-133.755232,52.693582,2683.790039
"50391",-133.722693,52.711238,2704.52002
"50392",-133.69013,52.728889,2725.790039
"50393",-133.657544,52.746534,2747.280029
"50394",-133.624933,52.764173,2768.669922
"50395",-133.592299,52.781805,2789.600098
"50396",-133.559641,52.799429,2809.530029
"50397",-133.526959,52.817049,2827.679932
"50398",-133.494252,52.834662,2844.219971
"50399",-133.461522,52.852268,2856.600098
"50400",-133.428768,52.869867,2864.179932
"50401",-133.39599,52.887461,2866.77002
"50402",-133.363187,52.905048,2871.540039
"50403",-133.33036,52.922628,2900.330078
"50404",-133.297509,52.940201,2918.300049
"50405",-133.264634,52.957768,2910.080078
"50406",-133.231736,52.975329,2856.25
"50407",-133.198813,52.992882,2719.780029
"50408",-133.165865,53.010429,2481.080078
"50409",-133.132893,53.027969,2174.72998
"50410",-133.099896,53.045502,1847.349976
"50411",-133.066875,53.063028,1534.560059
"50412",-133.033831,53.080547,1328.180054
"50413",-133.000762,53.09806,1169.599976
"50414",-132.967667,53.115567,1031.180054
"50415",-132.934549,53.133065,887.440002
"50416",-132.901407,53.150557,816.41333
"50417",-132.86824,53.168041,612.745605
"50418",-132.835049,53.18552,454.866486
"50419",-132.801833,53.20299,341.511139
"50420",-132.768593,53.220453,252.662079
"50421",-132.735328,53.23791,184.647766
"50422",-132.702038,53.255359,137.966141
"50423",-132.668725,53.272802,15
"50424",-132.635386,53.290237,15
"50425",-132.602023,53.307664,15
"50426",-132.568637,53.325085,15
"50427",-132.535225,53.342498,15
"50428",-132.501788,53.359904,15
"50429",-132.468327,53.377303,15
"50430",-132.434841,53.394694,15
"50431",-132.401331,53.412078,15
"50432",-132.367797,53.429455,15
"50433",-132.334237,53.446824,15
"50434",-132.300654,53.464186,15
"50435",-132.267045,53.48154,15
"50436",-132.233412,53.498887,15
"50437",-132.199755,53.516226,15
"50438",-132.166073,53.533558,15
"50439",-132.132366,53.550882,15
"50440",-132.098635,53.568199,15
"50441",-132.064879,53.585508,15
"50442",-132.031098,53.60281,15
"50443",-131.997294,53.620103,15
"50444",-131.963464,53.637389,15
"50445",-131.929609,53.654668,15
"50446",-131.895731,53.671939,15
"50447",-131.861828,53.689202,15
"50448",-131.8279,53.706458,15
"50449",-131.793947,53.723706,15.31
"50450",-131.75997,53.740946,17.09
"50451",-131.725969,53.758179,18.059999
"50452",-131.691942,53.775403,18.450001
"50453",-131.657892,53.79262,18.879999
"50454",-131.623816,53.809829,19.389999
"50455",-131.589717,53.827031,20.17
"50456",-131.555593,53.844224,18.43
"50457",-131.521443,53.86141,18.549999
"50458",-131.48727,53.878587,18.049999
"50459",-131.453073,53.895758,18.68
"50460",-131.41885,53.91292,22.32
"50461",-131.384603,53.930074,26.389999
"50462",-131.350331,53.947221,25.969999
"50463",-131.316036,53.964359,29.35
"50464",-131.281716,53.98149,30.93
"50465",-131.24737,53.998613,34.119999
"50466",-131.213001,54.015728,36.16
"50467",-131.178607,54.032836,37.439999
"50468",-131.144188,54.049935,37.835735
"50469",-131.109746,54.067027,42.968891
"50470",-131.075278,54.084111,57.70137
"50471",-131.040787,54.101185,77.056679
"50472",-131.006271,54.118254,84.020599
"50473",-130.971729,54.135314,76.087402
"50474",-130.937164,54.152365,82.500374
"50475",-130.902575,54.16941,87.771957
"50476",-130.86796,54.186445,75.031837
"50477",-130.833322,54.203474,76.304993
"50478",-130.798659,54.220494,80.227219
"50479",-130.763972,54.237506,102.409744
"50480",-130.72926,54.254512,134.451385
"50481",-130.694523,54.271508,112.046074
"50482",-130.659762,54.288497,86.322304
"50483",-130.624977,54.305478,68.232437
"50484",-130.590167,54.322451,78.445694
"50485",-130.555333,54.339416,57.555538
"50486",-130.520474,54.356374,42.717838
"50487",-130.485591,54.373324,15
"50488",-130.450683,54.390265,15
"50489",-130.41575,54.4072,15
"50490",-130.380793,54.424126,15
"50491",-130.345812,54.441044,15
"50492",-130.310806,54.457955,15
"50493",-130.275775,54.474858,15
"50494",-130.24072,54.491752,140.465759
"50495",-130.205641,54.50864,15
"50496",-130.170536,54.525519,15
"50497",-130.135407,54.542392,15
"50498",-130.100253,54.559255,15
"50499",-130.065075,54.576112,15
"50500",-130.029871,54.59296,15
"50501",-129.994644,54.609802,15
"50502",-129.959391,54.626635,15
"50503",-129.924114,54.64346,15
"50504",-129.888811,54.660278,15
"50505",-129.853484,54.677089,15
"50506",-129.818132,54.693891,15
"50507",-129.782754,54.710686,15
"50508",-129.747352,54.727474,15
"50509",-129.711925,54.744254,15
"50510",-129.676473,54.761025,15
"50511",-129.640995,54.77779,15
"50512",-129.605493,54.794547,15
"50513",-129.569965,54.811297,15
"50514",-129.534411,54.828038,15
"50515",-129.498833,54.844772,15
"50516",-129.463228,54.8615,15
"50517",-134.398728,52.376984,2911.5
"50518",-134.366635,52.39476,2890.810059
"50519",-134.334517,52.41253,2869.800049
"50520",-134.302377,52.430294,2848.320068
"50521",-134.270214,52.448052,2826.25
"50522",-134.238028,52.465805,2803.52002
"50523",-134.205819,52.483552,2779.800049
"50524",-134.173587,52.501294,2754.98999
"50525",-134.141332,52.51903,2729.52002
"50526",-134.109054,52.536759,2704.669922
"50527",-134.076752,52.554483,2681.23999
"50528",-134.044426,52.572201,2659.939941
"50529",-134.012078,52.589913,2641.810059
"50530",-133.979705,52.607619,2628.330078
"50531",-133.94731,52.625319,2622.659912
"50532",-133.914891,52.643014,2627.129883
"50533",-133.882447,52.660701,2638.449951
"50534",-133.849982,52.678383,2653.709961
"50535",-133.817491,52.696059,2670.860107
"50536",-133.784977,52.713729,2689.419922
"50537",-133.752439,52.731392,2709.050049
"50538",-133.719878,52.749049,2729.689941
"50539",-133.687293,52.7667,2750.100098
"50540",-133.654683,52.784345,2770.48999
"50541",-133.622049,52.801984,2790.560059
"50542",-133.589392,52.819616,2810.26001
"50543",-133.556711,52.837241,2828.27002
"50544",-133.524006,52.854861,2843.669922
"50545",-133.491277,52.872474,2855.679932
"50546",-133.458523,52.890079,2863.969971
"50547",-133.425746,52.907679,2866.389893
"50548",-133.392943,52.925273,2871.22998
"50549",-133.360117,52.94286,2893.669922
"50550",-133.327267,52.96044,2906.129883
"50551",-133.294393,52.978013,2892.23999
"50552",-133.261494,52.99558,2834.389893
"50553",-133.228571,53.01314,2711.909912
"50554",-133.195624,53.030694,2509.830078
"50555",-133.162652,53.04824,2234.320068
"50556",-133.129656,53.06578,1920.829956
"50557",-133.096636,53.083313,1615.890015
"50558",-133.063591,53.100839,1371.609985
"50559",-133.030521,53.118359,1171.579956
"50560",-132.997428,53.13587,995.559998
"50561",-132.96431,53.153376,840.099976
"50562",-132.931167,53.170874,763.099121
"50563",-132.898,53.188366,603.894836
"50564",-132.864809,53.20585,439.618439
"50565",-132.831592,53.223328,332.061005
"50566",-132.798352,53.240798,244.301727
"50567",-132.765087,53.25826,178.457779
"50568",-132.731797,53.275717,131.721161
"50569",-132.698483,53.293165,96.936172
"50570",-132.665144,53.310607,71.370598
"50571",-132.631781,53.328042,51.956154
"50572",-132.598394,53.345468,15
"50573",-132.564981,53.362888,15
"50574",-132.531544,53.3803,15
"50575",-132.498082,53.397706,15
"50576",-132.464595,53.415104,15
"50577",-132.431086,53.432494,15
"50578",-132.39755,53.449877,15
"50579",-132.36399,53.467253,15
"50580",-132.330405,53.484621,15
"50581",-132.296796,53.501982,15
"50582",-132.263162,53.519335,15
"50583",-132.229504,53.536681,15
"50584",-132.195821,53.554019,15
"50585",-132.162112,53.57135,15
"50586",-132.12838,53.588673,15
"50587",-132.094623,53.605988,15
"50588",-132.060842,53.623297,15
"50589",-132.027036,53.640596,15
"50590",-131.993205,53.657889,15
"50591",-131.959349,53.675174,15
"50592",-131.925469,53.692451,15
"50593",-131.891564,53.709721,15
"50594",-131.857635,53.726983,15
"50595",-131.823681,53.744237,15
"50596",-131.789703,53.761484,15
"50597",-131.7557,53.778722,16.980947
"50598",-131.721672,53.795953,17.959999
"50599",-131.68762,53.813176,18.690001
"50600",-131.653543,53.830392,18.690001
"50601",-131.619441,53.847599,18.540001
"50602",-131.585316,53.864798,18.98
"50603",-131.551166,53.881991,17.360001
"50604",-131.51699,53.899175,16.809999
"50605",-131.482791,53.916351,18.52
"50606",-131.448567,53.933519,20.41
"50607",-131.414318,53.95068,23.07
"50608",-131.380045,53.967832,25.209999
"50609",-131.345748,53.984978,27.5
"50610",-131.311425,54.002115,29.280001
"50611",-131.277079,54.019243,29.68
"50612",-131.242708,54.036364,31.200001
"50613",-131.208311,54.053477,34.32
"50614",-131.173891,54.070583,34.540001
"50615",-131.139447,54.087681,34.355255
"50616",-131.104977,54.10477,43.9202
"50617",-131.070484,54.121851,59.572205
"50618",-131.035966,54.138925,78.414299
"50619",-131.001423,54.155992,70.116455
"50620",-130.966856,54.173049,63.27737
"50621",-130.932265,54.1901,79.191307
"50622",-130.897649,54.207141,98.739586
"50623",-130.863008,54.224175,94.327278
"50624",-130.828343,54.241202,15
"50625",-130.793654,54.25822,75.941467
"50626",-130.75894,54.27523,100.423622
"50627",-130.724202,54.292234,125.700798
"50628",-130.689439,54.309228,99.884148
"50629",-130.654651,54.326215,88.155594
"50630",-130.61984,54.343194,101.40313
"50631",-130.585003,54.360165,77.311821
"50632",-130.550143,54.377128,58.34959
"50633",-130.515258,54.394084,45.050953
"50634",-130.480348,54.411032,15
"50635",-130.445414,54.427971,15
"50636",-130.410455,54.444903,15
"50637",-130.375473,54.461828,15
"50638",-130.340465,54.478743,15
"50639",-130.305432,54.495652,15
"50640",-130.270375,54.512554,106.862206
"50641",-130.235293,54.529446,15
"50642",-130.200188,54.546331,15
"50643",-130.165056,54.563209,15
"50644",-130.129901,54.580079,15
"50645",-130.094721,54.596941,15
"50646",-130.059516,54.613795,15
"50647",-130.024287,54.630643,15
"50648",-129.989032,54.647482,15
"50649",-129.953753,54.664313,15
"50650",-129.918448,54.681137,15
"50651",-129.88312,54.697952,15
"50652",-129.847766,54.714761,15
"50653",-129.812386,54.731562,15
"50654",-129.776983,54.748356,15
"50655",-129.741554,54.765141,15
"50656",-129.7061,54.781919,15
"50657",-129.670621,54.798689,15
"50658",-129.635117,54.815453,15
"50659",-129.599587,54.832208,15
"50660",-129.564032,54.848955,15
"50661",-129.528453,54.865696,15
"50662",-129.492847,54.882429,15
"50663",-134.428465,52.397001,2916.280029
"50664",-134.396374,52.414782,2895.310059
"50665",-134.364258,52.432558,2874.22998
"50666",-134.332121,52.450329,2853.040039
"50667",-134.29996,52.468094,2831.72998
"50668",-134.267776,52.485853,2810.340088
"50669",-134.235569,52.503606,2788.310059
"50670",-134.203339,52.521353,2764.149902
"50671",-134.171086,52.539095,2738.850098
"50672",-134.138809,52.556832,2714.540039
"50673",-134.106508,52.574562,2692.219971
"50674",-134.074185,52.592286,2672.709961
"50675",-134.041838,52.610004,2656.570068
"50676",-134.009467,52.627717,2645.600098
"50677",-133.977073,52.645423,2640.840088
"50678",-133.944655,52.663124,2643.209961
"50679",-133.912215,52.680819,2651.22998
"50680",-133.879749,52.698506,2663.330078
"50681",-133.84726,52.716189,2678.360107
"50682",-133.814747,52.733865,2696.139893
"50683",-133.782211,52.751535,2714.149902
"50684",-133.74965,52.769198,2732.97998
"50685",-133.717066,52.786856,2752.120117
"50686",-133.684458,52.804508,2771.399902
"50687",-133.651826,52.822153,2790.77002
"50688",-133.61917,52.839792,2810.080078
"50689",-133.586489,52.857423,2828.310059
"50690",-133.553785,52.87505,2844.540039
"50691",-133.521056,52.892669,2857.659912
"50692",-133.488304,52.910282,2867.459961
"50693",-133.455526,52.927888,2874.649902
"50694",-133.422726,52.945489,2883.840088
"50695",-133.3899,52.963081,2896.330078
"50696",-133.35705,52.980668,2900.300049
"50697",-133.324177,52.998249,2883.610107
"50698",-133.291278,53.015822,2832.649902
"50699",-133.258356,53.033389,2735.5
"50700",-133.225409,53.050949,2571.22998
"50701",-133.192437,53.068502,2307.5
"50702",-133.159441,53.086049,1994.880005
"50703",-133.126421,53.103588,1687.060059
"50704",-133.093377,53.121121,1412.380005
"50705",-133.060308,53.138646,1177.180054
"50706",-133.027214,53.156166,981.219971
"50707",-132.994096,53.173677,834.099976
"50708",-132.960953,53.191183,757.890015
"50709",-132.927787,53.20868,635.495789
"50710",-132.894594,53.226172,491.239197
"50711",-132.861378,53.243655,365.521515
"50712",-132.828137,53.261132,268.885712
"50713",-132.794872,53.278602,199.659698
"50714",-132.761582,53.296064,154.386612
"50715",-132.728268,53.313519,112.741089
"50716",-132.694928,53.330968,15
"50717",-132.661564,53.348409,15
"50718",-132.628177,53.365842,15
"50719",-132.594763,53.383268,15
"50720",-132.561325,53.400688,15
"50721",-132.527863,53.4181,15
"50722",-132.494377,53.435504,15
"50723",-132.460865,53.452901,15
"50724",-132.427329,53.47029,15
"50725",-132.393768,53.487672,15
"50726",-132.360182,53.505047,15
"50727",-132.326572,53.522414,15
"50728",-132.292937,53.539774,15
"50729",-132.259278,53.557126,15
"50730",-132.225594,53.574471,15
"50731",-132.191885,53.591808,15
"50732",-132.158151,53.609138,15
"50733",-132.124393,53.62646,15
"50734",-132.090611,53.643774,15
"50735",-132.056804,53.66108,15
"50736",-132.022971,53.67838,15
"50737",-131.989114,53.695671,15
"50738",-131.955233,53.712954,15
"50739",-131.921327,53.730231,15
"50740",-131.887397,53.747498,15
"50741",-131.853441,53.764759,15
"50742",-131.819461,53.782011,15
"50743",-131.785457,53.799257,16.865147
"50744",-131.751428,53.816494,17.11475
"50745",-131.717374,53.833724,18.482735
"50746",-131.683296,53.850945,18.59
"50747",-131.649193,53.868159,17.719999
"50748",-131.615065,53.885365,17.59
"50749",-131.580913,53.902563,16.219999
"50750",-131.546737,53.919753,15.34
"50751",-131.512535,53.936935,17.309999
"50752",-131.478309,53.95411,19.040001
"50753",-131.444059,53.971277,20.530001
"50754",-131.409785,53.988436,23.43
"50755",-131.375485,54.005587,25.709999
"50756",-131.341161,54.02273,28.74
"50757",-131.306813,54.039865,30.370001
"50758",-131.272439,54.056991,28.940001
"50759",-131.238042,54.07411,28.68
"50760",-131.20362,54.091222,33.450001
"50761",-131.169173,54.108326,34.869999
"50762",-131.134702,54.125421,34.295261
"50763",-131.100207,54.142508,45.461468
"50764",-131.065687,54.159588,59.850426
"50765",-131.031142,54.17666,80.595039
"50766",-130.996573,54.193724,69.541626
"50767",-130.96198,54.210779,68.056099
"50768",-130.927363,54.227828,89.121269
"50769",-130.892719,54.244868,90.021095
"50770",-130.858053,54.2619,65.427071
"50771",-130.823362,54.278924,58.338665
"50772",-130.788646,54.295941,76.961472
"50773",-130.753906,54.312949,92.679184
"50774",-130.719142,54.329949,73.964928
"50775",-130.684353,54.346942,84.132088
"50776",-130.649539,54.363927,111.770325
"50777",-130.614701,54.380904,105.541702
"50778",-130.579838,54.397873,78.933273
"50779",-130.544951,54.414834,61.16605
"50780",-130.51004,54.431788,45.058334
"50781",-130.475104,54.448734,35.554382
"50782",-130.440143,54.465671,29.309242
"50783",-130.405158,54.482601,15
"50784",-130.370148,54.499524,15
"50785",-130.335114,54.516437,15
"50786",-130.300056,54.533345,78.987663
"50787",-130.264972,54.550243,15
"50788",-130.229864,54.567134,15
"50789",-130.194732,54.584018,15
"50790",-130.159574,54.600893,15
"50791",-130.124392,54.617761,15
"50792",-130.089186,54.634621,15
"50793",-130.053954,54.651473,15
"50794",-130.018699,54.668318,15
"50795",-129.983418,54.685155,15
"50796",-129.948112,54.701985,15
"50797",-129.912781,54.718807,15
"50798",-129.877426,54.735622,15
"50799",-129.842045,54.752429,15
"50800",-129.80664,54.769227,15
"50801",-129.771209,54.786019,15
"50802",-129.735754,54.802803,15
"50803",-129.700273,54.81958,15
"50804",-129.664767,54.836348,15
"50805",-129.629236,54.85311,15
"50806",-129.59368,54.869863,15
"50807",-129.558098,54.88661,15
"50808",-129.522491,54.903348,15
"50809",-134.458228,52.417007,2921.179932
"50810",-134.426138,52.434795,2899.879883
"50811",-134.394024,52.452577,2878.659912
"50812",-134.361889,52.470353,2857.570068
"50813",-134.32973,52.488124,2836.75
"50814",-134.297548,52.505889,2816.340088
"50815",-134.265343,52.523649,2796.580078
"50816",-134.233115,52.541403,2772.469971
"50817",-134.200863,52.559151,2747.060059
"50818",-134.168588,52.576893,2723.550049
"50819",-134.13629,52.59463,2702.429932
"50820",-134.103969,52.612361,2684.370117
"50821",-134.071623,52.630086,2670.01001
"50822",-134.039254,52.647804,2660.719971
"50823",-134.006862,52.665517,2656.459961
"50824",-133.974446,52.683224,2657.669922
